0,0.0,0.0,0.13145539906103287,-0.11737089201877934,0.20657276995305165,-0.2863849765258216,0.2347417840375587,-0.4460093896713615,0.25821596244131456,-0.5727699530516432,0.08450704225352113,-0.5446009389671361,0.08450704225352113,-0.7370892018779343,0.07511737089201878,-0.8497652582159625,0.06572769953051644,-0.9436619718309859,-0.018779342723004695,-0.5492957746478874,-0.03286384976525822,-0.7652582159624414,-0.046948356807511735,-0.8967136150234741,-0.056338028169014086,-1.0,-0.11737089201877934,-0.5070422535211268,-0.15023474178403756,-0.7089201877934272,-0.16901408450704225,-0.8356807511737089,-0.18309859154929578,-0.9389671361502347,-0.20657276995305165,-0.431924882629108,-0.24882629107981222,-0.5727699530516432,-0.2676056338028169,-0.6666666666666666,-0.28169014084507044,-0.7605633802816901
0,0.0,0.0,0.11848341232227488,-0.11848341232227488,0.1895734597156398,-0.2890995260663507,0.21800947867298578,-0.45023696682464454,0.25118483412322273,-0.5781990521327014,0.06635071090047394,-0.5402843601895735,0.07109004739336493,-0.7393364928909952,0.06635071090047394,-0.8530805687203792,0.061611374407582936,-0.95260663507109,-0.03317535545023697,-0.5450236966824644,-0.04265402843601896,-0.7677725118483413,-0.04739336492890995,-0.8957345971563981,-0.052132701421800945,-1.0,-0.12796208530805686,-0.5071090047393365,-0.16113744075829384,-0.7109004739336493,-0.17535545023696683,-0.8388625592417062,-0.1895734597156398,-0.9478672985781991,-0.2132701421800948,-0.4312796208530806,-0.2559241706161137,-0.5734597156398105,-0.27488151658767773,-0.6635071090047393,-0.2890995260663507,-0.7535545023696683
0,0.0,0.0,0.12322274881516587,-0.11848341232227488,0.1990521327014218,-0.2938388625592417,0.22274881516587677,-0.4549763033175355,0.26540284360189575,-0.5876777251184834,0.07109004739336493,-0.5402843601895735,0.08056872037914692,-0.7393364928909952,0.07582938388625593,-0.8530805687203792,0.07109004739336493,-0.95260663507109,-0.02843601895734597,-0.5450236966824644,-0.03317535545023697,-0.7677725118483413,-0.03317535545023697,-0.8957345971563981,-0.037914691943127965,-1.0,-0.12322274881516587,-0.5118483412322274,-0.14691943127962084,-0.7156398104265402,-0.16113744075829384,-0.8436018957345972,-0.17535545023696683,-0.95260663507109,-0.20853080568720378,-0.43601895734597157,-0.25118483412322273,-0.5829383886255924,-0.27488151658767773,-0.6777251184834123,-0.2938388625592417,-0.7677725118483413
0,0.0,0.0,0.12264150943396226,-0.1179245283018868,0.19339622641509435,-0.29245283018867924,0.22641509433962265,-0.4481132075471698,0.25943396226415094,-0.5801886792452831,0.07547169811320754,-0.5330188679245284,0.08018867924528301,-0.7311320754716981,0.07547169811320754,-0.8443396226415094,0.07075471698113207,-0.9433962264150944,-0.02358490566037736,-0.5424528301886793,-0.02830188679245283,-0.7641509433962265,-0.0330188679245283,-0.8962264150943396,-0.03773584905660377,-1.0,-0.1179245283018868,-0.5094339622641509,-0.14622641509433962,-0.7122641509433962,-0.1650943396226415,-0.839622641509434,-0.1792452830188679,-0.9481132075471698,-0.2028301886792453,-0.4386792452830189,-0.24528301886792453,-0.5801886792452831,-0.2688679245283019,-0.6792452830188679,-0.29245283018867924,-0.7688679245283019
0,0.0,0.0,0.12857142857142856,-0.11904761904761904,0.19523809523809524,-0.2904761904761905,0.23333333333333334,-0.44761904761904764,0.2761904761904762,-0.5714285714285714,0.05714285714285714,-0.5380952380952381,0.06190476190476191,-0.7428571428571429,0.05238095238095238,-0.8571428571428571,0.0380952380952381,-0.9523809523809523,-0.0380952380952381,-0.5428571428571428,-0.05238095238095238,-0.7666666666666667,-0.05714285714285714,-0.9,-0.06190476190476191,-1.0,-0.12857142857142856,-0.5095238095238095,-0.17142857142857143,-0.7095238095238096,-0.19047619047619047,-0.8333333333333334,-0.20476190476190476,-0.9380952380952381,-0.21428571428571427,-0.4380952380952381,-0.26666666666666666,-0.5857142857142857,-0.29523809523809524,-0.6857142857142857,-0.3238095238095238,-0.7761904761904762
0,0.0,0.0,0.14423076923076922,-0.11538461538461539,0.22596153846153846,-0.27884615384615385,0.25961538461538464,-0.4182692307692308,0.28846153846153844,-0.5336538461538461,0.10576923076923077,-0.5240384615384616,0.1201923076923077,-0.7211538461538461,0.1201923076923077,-0.8365384615384616,0.11538461538461539,-0.9375,0.009615384615384616,-0.5288461538461539,0.0,-0.7548076923076923,-0.009615384615384616,-0.8894230769230769,-0.019230769230769232,-1.0,-0.08653846153846154,-0.4951923076923077,-0.11538461538461539,-0.7067307692307693,-0.13942307692307693,-0.8365384615384616,-0.15865384615384615,-0.9471153846153846,-0.1778846153846154,-0.4230769230769231,-0.21634615384615385,-0.5769230769230769,-0.2403846153846154,-0.6875,-0.2644230769230769,-0.7836538461538461
0,0.0,0.0,0.13861386138613863,-0.10891089108910891,0.23267326732673269,-0.26732673267326734,0.28217821782178215,-0.39603960396039606,0.31683168316831684,-0.5099009900990099,0.12376237623762376,-0.5148514851485149,0.1485148514851485,-0.7029702970297029,0.15841584158415842,-0.8267326732673267,0.16336633663366337,-0.9356435643564357,0.034653465346534656,-0.5297029702970297,0.04455445544554455,-0.7425742574257426,0.04950495049504951,-0.8811881188118812,0.054455445544554455,-1.0,-0.054455445544554455,-0.5,-0.07425742574257425,-0.7079207920792079,-0.08415841584158416,-0.8465346534653465,-0.0891089108910891,-0.9653465346534653,-0.1485148514851485,-0.43564356435643564,-0.19306930693069307,-0.594059405940594,-0.21782178217821782,-0.7029702970297029,-0.23267326732673269,-0.806930693069307
0,0.0,0.0,0.16336633663366337,-0.10396039603960396,0.2722772277227723,-0.25742574257425743,0.3415841584158416,-0.3910891089108911,0.38613861386138615,-0.504950495049505,0.18316831683168316,-0.5099009900990099,0.22772277227722773,-0.698019801980198,0.2376237623762376,-0.8217821782178217,0.24257425742574257,-0.9257425742574258,0.09900990099009901,-0.5346534653465347,0.13366336633663367,-0.7524752475247525,0.1485148514851485,-0.8910891089108911,0.15841584158415842,-1.0,0.009900990099009901,-0.5148514851485149,0.0049504950495049506,-0.7227722772277227,0.0,-0.8564356435643564,-0.0049504950495049506,-0.9653465346534653,-0.0891089108910891,-0.4603960396039604,-0.10891089108910891,-0.6188118811881188,-0.12376237623762376,-0.7227722772277227,-0.13861386138613863,-0.8168316831683168
0,0.0,0.0,0.15942028985507245,-0.10628019323671498,0.2608695652173913,-0.28019323671497587,0.32367149758454106,-0.4106280193236715,0.38164251207729466,-0.5217391304347826,0.16908212560386474,-0.5217391304347826,0.20772946859903382,-0.7198067632850241,0.21739130434782608,-0.8405797101449275,0.2222222222222222,-0.9420289855072463,0.0966183574879227,-0.5410628019323671,0.12560386473429952,-0.7584541062801933,0.14492753623188406,-0.893719806763285,0.1497584541062802,-1.0,0.014492753623188406,-0.5217391304347826,0.01932367149758454,-0.7391304347826086,0.01932367149758454,-0.8695652173913043,0.00966183574879227,-0.9758454106280193,-0.07729468599033816,-0.463768115942029,-0.08695652173913043,-0.6280193236714976,-0.10144927536231885,-0.7391304347826086,-0.1111111111111111,-0.8357487922705314
0,0.0,0.0,0.17435897435897435,-0.09230769230769231,0.28205128205128205,-0.26153846153846155,0.3435897435897436,-0.39487179487179486,0.40512820512820513,-0.5025641025641026,0.20512820512820512,-0.5128205128205128,0.24615384615384617,-0.6974358974358974,0.26153846153846155,-0.8051282051282052,0.2717948717948718,-0.9025641025641026,0.13333333333333333,-0.5435897435897435,0.15384615384615385,-0.7538461538461538,0.1641025641025641,-0.8871794871794871,0.16923076923076924,-1.0,0.05128205128205128,-0.5384615384615384,0.05641025641025641,-0.7487179487179487,0.05641025641025641,-0.8717948717948718,0.05128205128205128,-0.9794871794871794,-0.035897435897435895,-0.49230769230769234,-0.046153846153846156,-0.6564102564102564,-0.05641025641025641,-0.764102564102564,-0.06666666666666667,-0.8564102564102564
